,fluxes
rxn02345_c0ml,0.0
rxn03849_c0ml,0.0
rxn03512_c0ml,0.0
rxn01291_c0ml,0.0
rxn00122_c0ml,0.0005816610030896107
rxn06076_c0ml,0.0
rxn00985_c0ml,0.0
rxn10259_c0ml,0.006000597937802458
rxn01602_c0ml,0.0
rxn07720_c0ml,0.0
rxn08094_c0ml,-0.18577741751311452
rxn05223_c0ml,0.0
rxn03061_c0ml,0.0
rxn05344_c0ml,0.0
rxn03241_c0ml,0.0
rxn01521_c0ml,0.0
rxn12636_c0ml,0.0
rxn11759_c0ml,0.0
rxn05384_c0ml,0.016001594500806553
rxn01975_c0ml,0.0
rxn02373_c0ml,0.08213491088706462
rxn01649_c0ml,0.0
rxn00085_c0ml,0.0
rxn00119_c0ml,0.042257371167763465
rxn07432_c0ml,0.016001594500806553
rxn11749_c0ml,0.0
rxn04453_c0ml,0.0
rxn05468_c0ml,0.0024720592631308257
rxn01466_c0ml,0.006443140634739243
rxn03409_c0ml,0.0
rxn09692_c0ml,0.0
rxn00974_c0ml,0.0
rxn03904_c0ml,0.004698157625470419
rxn01225_c0ml,0.0
rxn04760_c0ml,0.0
rxn07842_c0ml,0.0
rxn02288_c0ml,0.0005816610030896107
rxn10199_c0ml,0.004698157625470419
rxn00783_c0ml,0.0
rxn00409_c0ml,0.10373646258194628
rxn02831_c0ml,0.0011633220061792215
rxn07885_c0ml,0.0
rxn01258_c0ml,0.0011633220061792215
rxn02128_c0ml,0.0
rxn03041_c0ml,0.0
rxn03901_c0ml,0.004698157625470419
rxn01985_c0ml,0.0
rxn02832_c0ml,0.0011633220061792215
rxn05621_c0ml,0.0
rxn10052_c0ml,0.0005816610030896107
rxn07672_c0ml,0.0
rxn04133_c0ml,0.0
rxn00193_c0ml,0.004698157625470419
rxn00653_c0ml,0.0
rxn06372_c0ml,0.0
rxn00929_c0ml,0.0
rxn14264_c0ml,0.0
rxn11892_c0ml,0.0
rxn00342_c0ml,0.0
rxn00256_c0ml,0.0
rxn03004_c0ml,0.0
rxn00138_c0ml,0.0011633220061791003
rxn02167_c0ml,0.0
rxn01858_c0ml,0.0
rxn10770_c0ml,0.0
rxn05421_c0ml,0.0
rxn01799_c0ml,-0.0060188598781242275
rxn01485_c0ml,-0.018792630501881676
